Eg,Eic,eff
0.46,0.08,29.6129387
0.46,0.09,29.7541683
0.46,0.1,29.89315508
0.46,0.11,30.02977903
0.46,0.12,30.16368524
0.46,0.13,30.28794672
0.46,0.14,30.21122186
0.46,0.15,30.01792678
0.46,0.16,29.82095553
0.46,0.17,29.62216729
0.46,0.18,29.42205432
0.46,0.19,29.22081132
0.46,0.2,29.01855777
0.46,0.21,28.81695396
0.46,0.22,28.61467559
0.46,0.23,28.41162978
0.46,0.24,28.61505903
0.46,0.25,28.81829859
0.46,0.26,29.02117282
0.46,0.27,29.22348074
0.46,0.28,29.42278862
0.46,0.29,29.62376952
0.46,0.3,29.82365468
0.46,0.31,30.02204733
0.46,0.32,30.21631599
0.46,0.33,30.24994341
0.46,0.34,30.13710629
0.46,0.35,30.01026746
0.46,0.36,29.8779596
0.46,0.37,29.74200658
0.46,0.38,29.60306812
0.46,0.39,29.46159022
0.46,0.4,29.31794797
0.46,0.41,29.17204476
0.46,0.42,29.02401684
0.46,0.43,28.87395079
0.46,0.44,28.72188733
0.46,0.45,28.5678115
0.47,0.01,29.01024942
0.47,0.02,29.17018857
0.47,0.03,29.32841934
0.47,0.04,29.48487794
0.47,0.05,29.63949809
0.47,0.06,29.79221133
0.47,0.07,29.94294697
0.47,0.08,30.09163158
0.47,0.09,30.23818764
0.47,0.1,30.3825294
0.47,0.11,30.52454797
0.47,0.12,30.66401477
0.47,0.13,30.79391784
0.47,0.14,30.81627711
0.47,0.15,30.61923445
0.47,0.16,30.41563804
0.47,0.17,30.20981476
0.47,0.18,30.00248133
0.47,0.19,29.79393056
0.47,0.2,29.58424839
0.47,0.21,29.37443935
0.47,0.22,29.16475241
0.47,0.23,28.95422801
0.47,0.24,28.95433842
0.47,0.25,29.16558808
0.47,0.26,29.37655737
0.47,0.27,29.58706021
0.47,0.28,29.79684543
0.47,0.29,30.0036062
0.47,0.3,30.21193501
0.47,0.31,30.41900467
0.47,0.32,30.62423777
0.47,0.33,30.81275935
0.47,0.34,30.76164385
0.47,0.35,30.63830514
0.47,0.36,30.50515537
0.47,0.37,30.36719676
0.47,0.38,30.22579862
0.47,0.39,30.08145084
0.47,0.4,29.93478188
0.47,0.41,29.78588601
0.47,0.42,29.63476677
0.47,0.43,29.48155418
0.47,0.44,29.32633122
0.47,0.45,29.16913515
0.47,0.46,29.00994563
0.48,0.01,29.44165314
0.48,0.02,29.60674019
0.48,0.03,29.7701481
0.48,0.04,29.93181284
0.48,0.05,30.09166779
0.48,0.06,30.24964418
0.48,0.07,30.40567102
0.48,0.08,30.55967473
0.48,0.09,30.71157804
0.48,0.1,30.86129678
0.48,0.11,31.00872938
0.48,0.12,31.15370275
0.48,0.13,31.28845066
0.48,0.14,31.40475605
0.48,0.15,31.21765668
0.48,0.16,31.00771209
0.48,0.17,30.79488722
0.48,0.18,30.58031427
0.48,0.19,30.36439656
0.48,0.2,30.14728914
0.48,0.21,29.92915692
0.48,0.22,29.7119334
0.48,0.23,29.49384942
0.48,0.24,29.27494785
0.48,0.25,29.49426951
0.48,0.26,29.71339484
0.48,0.27,29.93214361
0.48,0.28,30.15031311
0.48,0.29,30.36709066
0.48,0.3,30.58190043
0.48,0.31,30.79760091
0.48,0.32,31.01184722
0.48,0.33,31.22357513
0.48,0.34,31.36093649
0.48,0.35,31.26022575
0.48,0.36,31.12860316
0.48,0.37,30.9893679
0.48,0.38,30.84579255
0.48,0.39,30.6989428
0.48,0.4,30.54909502
0.48,0.41,30.39729897
0.48,0.42,30.24313477
0.48,0.43,30.08678577
0.48,0.44,29.92837634
0.48,0.45,29.76798572
0.48,0.46,29.60564795
0.48,0.47,29.44133793
0.49,0.01,29.86223088
0.49,0.02,30.03247011
0.49,0.03,30.20106125
0.49,0.04,30.36794
0.49,0.05,30.5330395
0.49,0.06,30.69629066
0.49,0.07,30.85762222
0.49,0.08,31.01696045
0.49,0.09,31.17422824
0.49,0.1,31.3293426
0.49,0.11,31.48220698
0.49,0.12,31.63267793
0.49,0.13,31.78017636
0.49,0.14,31.91616468
0.49,0.15,31.81277545
0.49,0.16,31.5971274
0.49,0.17,31.37738075
0.49,0.18,31.15556756
0.49,0.19,30.93224463
0.49,0.2,30.70765876
0.49,0.21,30.48188805
0.49,0.22,30.25623051
0.49,0.23,30.03055581
0.49,0.24,29.80400621
0.49,0.25,29.80412738
0.49,0.26,30.03146711
0.49,0.27,30.25851764
0.49,0.28,30.48508869
0.49,0.29,30.71093965
0.49,0.3,30.93333586
0.49,0.31,31.15768687
0.49,0.32,31.38077192
0.49,0.33,31.60214732
0.49,0.34,31.81885256
0.49,0.35,31.86840839
0.49,0.36,31.74687269
0.49,0.37,31.60798644
0.49,0.38,31.46280708
0.49,0.39,31.31363719
0.49,0.4,31.16132741
0.49,0.41,31.00616329
0.49,0.42,30.84903798
0.49,0.43,30.68959398
0.49,0.44,30.52800463
0.49,0.45,30.36438914
0.49,0.46,30.19882386
0.49,0.47,30.03133845
0.49,0.48,29.86190402
0.5,0.01,30.27190302
0.5,0.02,30.44729562
0.5,0.03,30.62107288
0.5,0.04,30.79317031
0.5,0.05,30.96352079
0.5,0.06,31.13205498
0.5,0.07,31.29870137
0.5,0.08,31.4633861
0.5,0.09,31.62603214
0.5,0.1,31.78655738
0.5,0.11,31.94486883
0.5,0.12,32.10084077
0.5,0.13,32.25415367
0.5,0.14,32.39662335
0.5,0.15,32.40323105
0.5,0.16,32.18378773
0.5,0.17,31.95728011
0.5,0.18,31.72824934
0.5,0.19,31.49750111
0.5,0.2,31.26537827
0.5,0.21,31.03200183
0.5,0.22,30.79762153
0.5,0.23,30.56438714
0.5,0.24,30.33010692
0.5,0.25,30.0949562
0.5,0.26,30.33056592
0.5,0.27,30.56597278
0.5,0.28,30.80099212
0.5,0.29,31.03541866
0.5,0.3,31.26884306
0.5,0.31,31.49906665
0.5,0.32,31.73097759
0.5,0.33,31.96144507
0.5,0.34,32.18980907
0.5,0.35,32.40083867
0.5,0.36,32.35583647
0.5,0.37,32.22200811
0.5,0.38,32.07640437
0.5,0.39,31.92537426
0.5,0.4,31.77062477
0.5,0.41,31.612844
0.5,0.42,31.45236244
0.5,0.43,31.28990004
0.5,0.44,31.12516783
0.5,0.45,30.95833076
0.5,0.46,30.78950363
0.5,0.47,30.61875925
0.5,0.48,30.44612434
0.5,0.49,30.27156446
0.51,0.01,30.67059433
0.51,0.02,30.85113845
0.51,0.03,31.03010164
0.51,0.04,31.20741925
0.51,0.05,31.38302395
0.51,0.06,31.55684618
0.51,0.07,31.7288142
0.51,0.08,31.898854
0.51,0.09,32.06688865
0.51,0.1,32.23283667
0.51,0.11,32.39660769
0.51,0.12,32.55808736
0.51,0.13,32.71705302
0.51,0.14,32.8644875
0.51,0.15,32.97950049
0.51,0.16,32.76749764
0.51,0.17,32.53455355
0.51,0.18,32.29836022
0.51,0.19,32.06018411
0.51,0.2,31.82048465
0.51,0.21,31.57946899
0.51,0.22,31.33722568
0.51,0.23,31.09535786
0.51,0.24,30.85331652
0.51,0.25,30.61036034
0.51,0.26,30.6104929
0.51,0.27,30.85430811
0.51,0.28,31.09782549
0.51,0.29,31.34085056
0.51,0.3,31.58314736
0.51,0.31,31.82153811
0.51,0.32,32.06229878
0.51,0.33,32.30178041
0.51,0.34,32.53960373
0.51,0.35,32.77452758
0.51,0.36,32.93347646
0.51,0.37,32.8288787
0.51,0.38,32.68578598
0.51,0.39,32.53378793
0.51,0.4,32.37697178
0.51,0.41,32.21665344
0.51,0.42,32.05338309
0.51,0.43,31.88759595
0.51,0.44,31.71979099
0.51,0.45,31.54976559
0.51,0.46,31.37767689
0.51,0.47,31.20363552
0.51,0.48,31.02771111
0.51,0.49,30.84992664
0.51,0.5,30.67024371
0.52,0.01,31.05823387
0.52,0.02,31.24392472
0.52,0.03,31.42807064
0.52,0.04,31.61060686
0.52,0.05,31.7914659
0.52,0.06,31.97057798
0.52,0.07,32.14787118
0.52,0.08,32.32327137
0.52,0.09,32.49670163
0.52,0.1,32.66808102
0.52,0.11,32.83732112
0.52,0.12,33.00431527
0.52,0.13,33.16888888
0.52,0.14,33.3299823
0.52,0.15,33.47754544
0.52,0.16,33.3478014
0.52,0.17,33.10914125
0.52,0.18,32.8658922
0.52,0.19,32.62030497
0.52,0.2,32.37300824
0.52,0.21,32.12429875
0.52,0.22,31.87427054
0.52,0.23,31.62344934
0.52,0.24,31.37367824
0.52,0.25,31.12283194
0.52,0.26,30.87105931
0.52,0.27,31.12333227
0.52,0.28,31.37539595
0.52,0.29,31.62706142
0.52,0.3,31.87812034
0.52,0.31,32.12823502
0.52,0.32,32.37454849
0.52,0.33,32.62304618
0.52,0.34,32.87009742
0.52,0.35,33.1152024
0.52,0.36,33.35492303
0.52,0.37,33.41915929
0.52,0.38,33.2892252
0.52,0.39,33.13824614
0.52,0.4,32.98005991
0.52,0.41,32.81750453
0.52,0.42,32.6516253
0.52,0.43,32.48282019
0.52,0.44,32.31177158
0.52,0.45,32.13862188
0.52,0.46,31.963301
0.52,0.47,31.78595985
0.52,0.48,31.60670464
0.52,0.49,31.42560214
0.52,0.5,31.24267238
0.52,0.51,31.05787129
0.53,0.01,31.43475491
0.53,0.02,31.62558481
0.53,0.03,31.81490733
0.53,0.04,32.00265762
0.53,0.05,32.18876806
0.53,0.06,32.37316871
0.53,0.07,32.55578749
0.53,0.08,32.73655013
0.53,0.09,32.91537978
0.53,0.1,33.09219588
0.53,0.11,33.2669115
0.53,0.12,33.43942542
0.53,0.13,33.60959049
0.53,0.14,33.77694281
0.53,0.15,33.93204823
0.53,0.16,33.9232886
0.53,0.17,33.68093148
0.53,0.18,33.43082457
0.53,0.19,33.17786809
0.53,0.2,32.92297065
0.53,0.21,32.66652623
0.53,0.22,32.40870602
0.53,0.23,32.14962595
0.53,0.24,31.89120896
0.53,0.25,31.63244253
0.53,0.26,31.3727189
0.53,0.27,31.37286348
0.53,0.28,31.63351926
0.53,0.29,31.8938688
0.53,0.3,32.15371347
0.53,0.31,32.41281886
0.53,0.32,32.66753846
0.53,0.33,32.92507655
0.53,0.34,33.18131891
0.53,0.35,33.43592154
0.53,0.36,33.68812102
0.53,0.37,33.92138593
0.53,0.38,33.88170459
0.53,0.39,33.73750505
0.53,0.4,33.57937432
0.53,0.41,33.41513915
0.53,0.42,33.2468803
0.53,0.43,33.07544623
0.53,0.44,32.90097296
0.53,0.45,32.72480177
0.53,0.46,32.54630784
0.53,0.47,32.36569266
0.53,0.48,32.18310088
0.53,0.49,31.99863542
0.53,0.5,31.81236019
0.53,0.51,31.62429109
0.53,0.52,31.43437994
0.54,0.01,31.80009481
0.54,0.02,31.99605329
0.54,0.03,32.19054342
0.54,0.04,32.38350033
0.54,0.05,32.57485628
0.54,0.06,32.76454118
0.54,0.07,32.95248284
0.54,0.08,33.13860689
0.54,0.09,33.32283651
0.54,0.1,33.50509146
0.54,0.11,33.68528598
0.54,0.12,33.86332279
0.54,0.13,34.03907188
0.54,0.14,34.21223989
0.54,0.15,34.37247336
0.54,0.16,34.48543399
0.54,0.17,34.24970172
0.54,0.18,33.99311782
0.54,0.19,33.73287036
0.54,0.2,33.47038609
0.54,0.21,33.20618534
0.54,0.22,32.94052616
0.54,0.23,32.67348632
0.54,0.24,32.4058924
0.54,0.25,32.13923826
0.54,0.26,31.87147631
0.54,0.27,31.60272915
0.54,0.28,31.87202043
0.54,0.29,32.14109611
0.54,0.3,32.40976316
0.54,0.31,32.67780991
0.54,0.32,32.9449293
0.54,0.33,33.2076959
0.54,0.34,33.47313756
0.54,0.35,33.73712228
0.54,0.36,33.99922898
0.54,0.37,34.25798489
0.54,0.38,34.43679396
0.54,0.39,34.328508
0.54,0.4,34.17397567
0.54,0.41,34.00912905
0.54,0.42,33.83894405
0.54,0.43,33.6650102
0.54,0.44,33.48802523
0.54,0.45,33.30817641
0.54,0.46,33.12660364
0.54,0.47,32.94276914
0.54,0.48,32.75686359
0.54,0.49,32.56902632
0.54,0.5,32.37935711
0.54,0.51,32.18791654
0.54,0.52,31.9947182
0.54,0.53,31.79970759
0.55,0.01,32.15419493
0.55,0.02,32.3552688
0.55,0.03,32.55491479
0.55,0.04,32.75306802
0.55,0.05,32.94966068
0.55,0.06,33.14462259
0.55,0.07,33.33788144
0.55,0.08,33.52936281
0.55,0.09,33.71898987
0.55,0.1,33.90668268
0.55,0.11,34.09235641
0.55,0.12,34.27591673
0.55,0.13,34.45724498
0.55,0.14,34.63612487
0.55,0.15,34.80984707
0.55,0.16,34.96968303
0.55,0.17,34.81494333
0.55,0.18,34.55270029
0.55,0.19,34.28529862
0.55,0.2,34.01526197
0.55,0.21,33.74330132
0.55,0.22,33.46976166
0.55,0.23,33.19478214
0.55,0.24,32.91852176
0.55,0.25,32.64323809
0.55,0.26,32.36740825
0.55,0.27,32.09057635
0.55,0.28,32.09073369
0.55,0.29,32.36857523
0.55,0.3,32.64610231
0.55,0.31,32.92311226
0.55,0.32,33.19937046
0.55,0.33,33.47376723
0.55,0.34,33.74539407
0.55,0.35,34.01874327
0.55,0.36,34.29045487
0.55,0.37,34.55996031
0.55,0.38,34.82314947
0.55,0.39,34.89998079
0.55,0.4,34.7618242
0.55,0.41,34.59873782
0.55,0.42,34.42745466
0.55,0.43,34.251394
0.55,0.44,34.07180918
0.55,0.45,33.88927321
0.55,0.46,33.70406635
0.55,0.47,33.51709897
0.55,0.48,33.32792996
0.55,0.49,33.13674083
0.55,0.5,32.9436662
0.55,0.51,32.74880237
0.55,0.52,32.5522074
0.55,0.53,32.3538914
0.55,0.54,32.15379532
0.56,0.01,32.50339918
0.56,0.02,32.70582399
0.56,0.03,32.90796136
0.56,0.04,33.11129786
0.56,0.05,33.31311564
0.56,0.06,33.51334444
0.56,0.07,33.71191187
0.56,0.08,33.90874346
0.56,0.09,34.10376243
0.56,0.1,34.29688907
0.56,0.11,34.48803928
0.56,0.12,34.67712103
0.56,0.13,34.86402355
0.56,0.14,35.04857233
0.56,0.15,35.23006486
0.56,0.16,35.39784526
0.56,0.17,35.37513392
0.56,0.18,35.10944109
0.56,0.19,34.83512567
0.56,0.2,34.55759904
0.56,0.21,34.27789074
0.56,0.22,33.9964485
0.56,0.23,33.71349565
0.56,0.24,33.42910558
0.56,0.25,33.14442745
0.56,0.26,32.86056363
0.56,0.27,32.58052697
0.56,0.28,32.2996734
0.56,0.29,32.58110662
0.56,0.3,32.86257012
0.56,0.31,33.14857447
0.56,0.32,33.43394491
0.56,0.33,33.71839011
0.56,0.34,33.99792535
0.56,0.35,34.28064918
0.56,0.36,34.5619012
0.56,0.37,34.84130415
0.56,0.38,35.11796274
0.56,0.39,35.37303391
0.56,0.4,35.33699687
0.56,0.41,35.18251286
0.56,0.42,35.01181772
0.56,0.43,34.83428888
0.56,0.44,34.65241035
0.56,0.45,34.46719552
0.56,0.46,34.27909773
0.56,0.47,34.08856626
0.56,0.48,33.89621377
0.56,0.49,33.70171909
0.56,0.5,33.50525639
0.56,0.51,33.30695474
0.56,0.52,33.10690852
0.56,0.53,32.90517312
0.56,0.54,32.70442997
0.56,0.55,32.50299448
0.57,0.01,32.87186254
0.57,0.02,33.0793447
0.57,0.03,33.28550801
0.57,0.04,33.49028879
0.57,0.05,33.69362041
0.57,0.06,33.89543385
0.57,0.07,34.09565798
0.57,0.08,34.29421961
0.57,0.09,34.49104338
0.57,0.1,34.68605121
0.57,0.11,34.87916114
0.57,0.12,35.07028451
0.57,0.13,35.25932457
0.57,0.14,35.4495181
0.57,0.15,35.63703938
0.57,0.16,35.81012904
0.57,0.17,35.92190772
0.57,0.18,35.66308305
0.57,0.19,35.38230226
0.57,0.2,35.10027456
0.57,0.21,34.81798174
0.57,0.22,34.53379971
0.57,0.23,34.24802884
0.57,0.24,33.96077899
0.57,0.25,33.67226297
0.57,0.26,33.3850346
0.57,0.27,33.09705882
0.57,0.28,32.80805227
0.57,0.29,32.80822008
0.57,0.3,33.09829886
0.57,0.31,33.38806093
0.57,0.32,33.67730335
0.57,0.33,33.96579444
0.57,0.34,34.25297355
0.57,0.35,34.53583808
0.57,0.36,34.82142933
0.57,0.37,35.10540539
0.57,0.38,35.3896369
0.57,0.39,35.67276403
0.57,0.4,35.86918167
0.57,0.41,35.75688565
0.57,0.42,35.59094669
0.57,0.43,35.41320339
0.57,0.44,35.23009101
0.57,0.45,35.04579317
0.57,0.46,34.8583749
0.57,0.47,34.66812739
0.57,0.48,34.47584259
0.57,0.49,34.28164759
0.57,0.5,34.08540719
0.57,0.51,33.88728517
0.57,0.52,33.68740469
0.57,0.53,33.48585541
0.57,0.54,33.28268902
0.57,0.55,33.07790839
0.58,0.01,33.23012129
0.58,0.02,33.44264112
0.58,0.03,33.65388533
0.58,0.04,33.86379033
0.58,0.05,34.0722895
0.58,0.06,34.27931377
0.58,0.07,34.48479199
0.58,0.08,34.68865095
0.58,0.09,34.89081531
0.58,0.1,35.09120717
0.58,0.11,35.28974506
0.58,0.12,35.48634171
0.58,0.13,35.68089805
0.58,0.14,35.87328342
0.58,0.15,36.06323027
0.58,0.16,36.23793162
0.58,0.17,36.41516741
0.58,0.18,36.24087592
0.58,0.19,35.95959471
0.58,0.2,35.67259113
0.58,0.21,35.38267882
0.58,0.22,35.09064975
0.58,0.23,34.79689194
0.58,0.24,34.50159312
0.58,0.25,34.20483605
0.58,0.26,33.90808017
0.58,0.27,33.61198707
0.58,0.28,33.31473286
0.58,0.29,33.01638539
0.58,0.3,33.31536115
0.58,0.31,33.61411295
0.58,0.32,33.91244363
0.58,0.33,34.21013836
0.58,0.34,34.50691933
0.58,0.35,34.79830653
0.58,0.36,35.09336297
0.58,0.37,35.38695626
0.58,0.38,35.67874167
0.58,0.39,35.96807607
0.58,0.4,36.24999644
0.58,0.41,36.33500796
0.58,0.42,36.19120049
0.58,0.43,36.01908375
0.58,0.44,35.83788839
0.58,0.45,35.6515734
0.58,0.46,35.46158745
0.58,0.47,35.26861334
0.58,0.48,35.07264894
0.58,0.49,34.8753259
0.58,0.5,34.67580417
0.58,0.51,34.47429477
0.58,0.52,34.27095513
0.58,0.53,34.06590543
0.58,0.54,33.85923201
0.58,0.55,33.65098405
0.58,0.56,33.44116163
0.59,0.01,33.57815088
0.59,0.02,33.79568623
0.59,0.03,34.01199045
0.59,0.04,34.22700004
0.59,0.05,34.44064842
0.59,0.06,34.65286655
0.59,0.07,34.86358323
0.59,0.08,35.07272528
0.59,0.09,35.28021742
0.59,0.1,35.48598188
0.59,0.11,35.68993765
0.59,0.12,35.89199858
0.59,0.13,36.09206876
0.59,0.14,36.29002842
0.59,0.15,36.48567158
0.59,0.16,36.67789398
0.59,0.17,36.8553225
0.59,0.18,36.82171665
0.59,0.19,36.53736613
0.59,0.2,36.24346781
0.59,0.21,35.94601758
0.59,0.22,35.64616774
0.59,0.23,35.3444165
0.59,0.24,35.04103177
0.59,0.25,34.73610174
0.59,0.26,34.42990982
0.59,0.27,34.12535429
0.59,0.28,33.81982193
0.59,0.29,33.51320865
0.59,0.3,33.51339076
0.59,0.31,33.82116209
0.59,0.32,34.12860881
0.59,0.33,34.43552413
0.59,0.34,34.74167428
0.59,0.35,35.04660998
0.59,0.36,35.34643528
0.59,0.37,35.6496437
0.59,0.38,35.95122386
0.59,0.39,36.25076651
0.59,0.4,36.54722343
0.59,0.41,36.8185972
0.59,0.42,36.78437683
0.59,0.43,36.62247701
0.59,0.44,36.44236567
0.59,0.45,36.25478504
0.59,0.46,36.06259195
0.59,0.47,35.86695163
0.59,0.48,35.66843374
0.59,0.49,35.46713561
0.59,0.5,35.26443267
0.59,0.51,35.05959945
0.59,0.52,34.85283659
0.59,0.53,34.6442958
0.59,0.54,34.43409399
0.59,0.55,34.22231527
0.59,0.56,34.00900657
0.59,0.57,33.7941638
0.59,0.58,33.5777078
0.6,0.01,33.91593028
0.6,0.02,34.13845665
0.6,0.03,34.35979756
0.6,0.04,34.57988964
0.6,0.05,34.79866639
0.6,0.06,35.01605879
0.6,0.07,35.23199568
0.6,0.08,35.44640391
0.6,0.09,35.65920825
0.6,0.1,35.87033111
0.6,0.11,36.07969187
0.6,0.12,36.2872053
0.6,0.13,36.49277798
0.6,0.14,36.69629791
0.6,0.15,36.8975948
0.6,0.16,37.0961345
0.6,0.17,37.27894215
0.6,0.18,37.38973273
0.6,0.19,37.11313839
0.6,0.2,36.81286556
0.6,0.21,36.50800543
0.6,0.22,36.20038038
0.6,0.23,35.89064577
0.6,0.24,35.57914948
0.6,0.25,35.26605047
0.6,0.26,34.95145428
0.6,0.27,34.63716949
0.6,0.28,34.32339423
0.6,0.29,34.00841673
0.6,0.3,33.69227756
0.6,0.31,34.00909646
0.6,0.32,34.32568531
0.6,0.33,34.64184338
0.6,0.34,34.95735218
0.6,0.35,35.27193826
0.6,0.36,35.58052643
0.6,0.37,35.89336018
0.6,0.38,36.20471119
0.6,0.39,36.51425105
0.6,0.4,36.82145585
0.6,0.41,37.1241664
0.6,0.42,37.33177967
0.6,0.43,37.21664806
0.6,0.44,37.04232684
0.6,0.45,36.85490062
0.6,0.46,36.66110832
0.6,0.47,36.46310189
0.6,0.48,36.26183799
0.6,0.49,36.05778241
0.6,0.5,35.85118552
0.6,0.51,35.64312174
0.6,0.52,35.4329949
0.6,0.53,35.22099673
0.6,0.54,35.00727397
0.6,0.55,34.79194066
0.6,0.56,34.57507764
0.6,0.57,34.35673023
0.6,0.58,34.13689058
0.6,0.59,33.91547439
0.61,0.01,34.24344194
0.61,0.02,34.47093253
0.61,0.03,34.69728445
0.61,0.04,34.92243452
0.61,0.05,35.14631633
0.61,0.06,35.36886094
0.61,0.07,35.58999723
0.61,0.08,35.8096521
0.61,0.09,36.02775041
0.61,0.1,36.24421476
0.61,0.11,36.45896486
0.61,0.12,36.6719163
0.61,0.13,36.88297762
0.61,0.14,37.09204256
0.61,0.15,37.29896335
0.61,0.16,37.50339821
0.61,0.17,37.69086536
0.61,0.18,37.87985011
0.61,0.19,37.68626842
0.61,0.2,37.38070274
0.61,0.21,37.06863723
0.61,0.22,36.75330711
0.61,0.23,36.43561462
0.61,0.24,36.11600035
0.61,0.25,35.79470205
0.61,0.26,35.47179605
0.61,0.27,35.14763428
0.61,0.28,34.82549386
0.61,0.29,34.50212127
0.61,0.3,34.17761535
0.61,0.31,34.17781235
0.61,0.32,34.50356746
0.61,0.33,34.82899027
0.61,0.34,35.15387024
0.61,0.35,35.4779711
0.61,0.36,35.80089429
0.61,0.37,36.11799586
0.61,0.38,36.43911622
0.61,0.39,36.75859216
0.61,0.4,37.07604697
0.61,0.41,37.39072885
0.61,0.42,37.69636374
0.61,0.43,37.78736837
0.61,0.44,37.6351646
0.61,0.45,37.45100177
0.61,0.46,37.25669809
0.61,0.47,37.05682587
0.61,0.48,36.85306138
0.61,0.49,36.64620239
0.61,0.5,36.43659801
0.61,0.51,36.22476013
0.61,0.52,36.01135629
0.61,0.53,35.79595614
0.61,0.54,35.57874333
0.61,0.55,35.35986039
0.61,0.56,35.13941758
0.61,0.57,34.91749431
0.61,0.58,34.69413306
0.61,0.59,34.46932216
0.61,0.6,34.24297299
0.62,0.01,34.56067166
0.62,0.02,34.79309744
0.62,0.03,35.02443244
0.62,0.04,35.25461367
0.62,0.05,35.48357486
0.62,0.06,35.71124715
0.62,0.07,35.93755954
0.62,0.08,36.16243898
0.62,0.09,36.38581046
0.62,0.1,36.60759673
0.62,0.11,36.82771786
0.62,0.12,37.04609014
0.62,0.13,37.26262372
0.62,0.14,37.47721666
0.62,0.15,37.68973632
0.62,0.16,37.89993231
0.62,0.17,38.1058638
0.62,0.18,38.29631208
0.62,0.19,38.25484658
0.62,0.2,37.94681799
0.62,0.21,37.62788908
0.62,0.22,37.30495957
0.62,0.23,36.97935166
0.62,0.24,36.65162919
0.62,0.25,36.32210663
0.62,0.26,35.99091699
0.62,0.27,35.65820031
0.62,0.28,35.32612965
0.62,0.29,34.99439971
0.62,0.3,34.66142378
0.62,0.31,34.32721366
0.62,0.32,34.66215766
0.62,0.33,34.99686559
0.62,0.34,35.33113334
0.62,0.35,35.66473883
0.62,0.36,35.99741054
0.62,0.37,36.3234444
0.62,0.38,36.65434124
0.62,0.39,36.98373502
0.62,0.4,37.31130798
0.62,0.41,37.63660396
0.62,0.42,37.95835088
0.62,0.43,38.24946809
0.62,0.44,38.21343872
0.62,0.45,38.04126473
0.62,0.46,37.84863377
0.62,0.47,37.64775261
0.62,0.48,37.44190452
0.62,0.49,37.23243064
0.62,0.5,37.02000324
0.62,0.51,36.80478617
0.62,0.52,36.58782373
0.62,0.53,36.3691031
0.62,0.54,36.14845245
0.62,0.55,35.92604823
0.62,0.56,35.70202866
0.62,0.57,35.4765015
0.62,0.58,35.24954439
0.62,0.59,35.02119598
0.62,0.6,34.79144301
0.62,0.61,34.56018936
0.63,0.01,34.86760854
0.63,0.02,35.10493832
0.63,0.03,35.34122624
0.63,0.04,35.57640954
0.63,0.05,35.81042212
0.63,0.06,36.04319524
0.63,0.07,36.274658
0.63,0.08,36.50473748
0.63,0.09,36.73335879
0.63,0.1,36.96044488
0.63,0.11,37.18591614
0.63,0.12,37.40968947
0.63,0.13,37.63167637
0.63,0.14,37.85177829
0.63,0.15,38.06987316
0.63,0.16,38.28576151
0.63,0.17,38.4986935
0.63,0.18,38.69430569
0.63,0.19,38.80916516
0.63,0.2,38.51088032
0.63,0.21,38.18570781
0.63,0.22,37.85533853
0.63,0.23,37.5218787
0.63,0.24,37.18607339
0.63,0.25,36.84831936
0.63,0.26,36.50882649
0.63,0.27,36.16766724
0.63,0.28,35.82526954
0.63,0.29,35.48529698
0.63,0.3,35.14381965
0.63,0.31,34.80115332
0.63,0.32,34.80136612
0.63,0.33,35.14537777
0.63,0.34,35.48904963
0.63,0.35,35.83216752
0.63,0.36,36.17449243
0.63,0.37,36.51565369
0.63,0.38,36.85028867
0.63,0.39,37.18959768
0.63,0.4,37.52724419
0.63,0.41,37.86287245
0.63,0.42,38.1958818
0.63,0.43,38.52354797
0.63,0.44,38.74240429
0.63,0.45,38.62125349
0.63,0.46,38.43557501
0.63,0.47,38.23529212
0.63,0.48,38.02805075
0.63,0.49,37.81631218
0.63,0.5,37.60117338
0.63,0.51,37.38320143
0.63,0.52,37.16227375
0.63,0.53,36.94034549
0.63,0.54,36.7163331
0.63,0.55,36.49045701
0.63,0.56,36.26288678
0.63,0.57,36.03375714
0.63,0.58,35.80317314
0.63,0.59,35.57120991
0.63,0.6,35.33790439
0.63,0.61,35.10323905
0.63,0.62,34.86711298
0.64,0.01,35.16424484
0.64,0.02,35.40644535
0.64,0.03,35.64765391
0.64,0.04,35.88780801
0.64,0.05,36.12684174
0.64,0.06,36.36468654
0.64,0.07,36.60127163
0.64,0.08,36.83652423
0.64,0.09,37.0703696
0.64,0.1,37.3027309
0.64,0.11,37.53352883
0.64,0.12,37.76268087
0.64,0.13,37.99009967
0.64,0.14,38.21568935
0.64,0.15,38.43933556
0.64,0.16,38.66087004
0.64,0.17,38.87985116
0.64,0.18,39.08003997
0.64,0.19,39.28104389
0.64,0.2,39.07212285
0.64,0.21,38.74198987
0.64,0.22,38.40443012
0.64,0.23,38.06321004
0.64,0.24,37.71936277
0.64,0.25,37.37338688
0.64,0.26,37.02556764
0.64,0.27,36.67601551
0.64,0.28,36.3249191
0.64,0.29,35.97482152
0.64,0.3,35.62488306
0.64,0.31,35.27365159
0.64,0.32,34.92111025
0.64,0.33,35.274443
0.64,0.34,35.62753374
0.64,0.35,35.98017518
0.64,0.36,36.33214167
0.64,0.37,36.68316212
0.64,0.38,37.03208669
0.64,0.39,37.37609317
0.64,0.4,37.7237971
0.64,0.41,38.06966666
0.64,0.42,38.4132873
0.64,0.43,38.75376578
0.64,0.44,39.08295308
0.64,0.45,39.17559484
