wavelength (nm),SiNx ARC,AlInP window,GaAs emitter,QD,GaAs base,AlInP BSF,Ag mirror,GaAs,Active region,Total
400,7.1179482e-06,0.0050130109,0.012574813,-2.3875441e-05,-4.9470775e-06,-1.7270147e-17,-4.7656801e-17,0.012570207,0.01253911,0.017562866
401,7.447787e-06,0.0053017078,0.013344661,-4.8930541e-05,-9.8889377e-06,-3.4059585e-17,-9.3833487e-17,0.013335171,0.013272249,0.018590702
402,7.2175634e-06,0.0051900758,0.013111561,-6.9346634e-05,-1.372036e-05,-4.6600841e-17,-1.2816362e-16,0.013097989,0.013009864,0.018222956
403,7.3805371e-06,0.0053581847,0.013589105,-9.2008785e-05,-1.7840523e-05,-5.972535e-17,-1.6396158e-16,0.013570921,0.013455335,0.0188453
404,7.2443605e-06,0.0053067731,0.013514596,-0.00010969774,-2.0857422e-05,-6.8787008e-17,-1.8847716e-16,0.013492696,0.013356438,0.018703592
405,7.1091089e-06,0.0052517304,0.013433356,-0.00012536222,-2.3382513e-05,-7.592593e-17,-2.0761762e-16,0.013408069,0.013254082,0.018555358
406,7.0254237e-06,0.0052308752,0.013442479,-0.00014007859,-2.5639482e-05,-8.192289e-17,-2.2353722e-16,0.013413925,0.013243749,0.018534118
407,7.3807675e-06,0.0055357603,0.014296233,-0.00016278122,-2.9248123e-05,-9.190081e-17,-2.5019494e-16,0.014262696,0.014067087,0.019677013
408,7.9297355e-06,0.0059878247,0.015544338,-0.00019015488,-3.3550665e-05,-1.0359981e-16,-2.8136599e-16,0.015504736,0.015278692,0.021359201
409,6.7987258e-06,0.0051657622,0.013484007,-0.00017481242,-3.0298106e-05,-9.1876041e-17,-2.4888655e-16,0.013447196,0.013241608,0.018498243
410,7.6549621e-06,0.0058493723,0.015356805,-0.00020860271,-3.5528108e-05,-1.057207e-16,-2.8560909e-16,0.015312381,0.015069651,0.021034325
411,8.1831478e-06,0.0062850618,0.016601103,-0.00023397796,-3.9174988e-05,-1.1430043e-16,-3.0788716e-16,0.016550694,0.016281303,0.022703489
412,7.8949171e-06,0.0060914934,0.016192683,-0.00023477067,-3.86589e-05,-1.1050071e-16,-2.967226e-16,0.016141497,0.01587402,0.022111024
413,7.8529106e-06,0.0060835673,0.016280063,-0.00024094262,-3.9039318e-05,-1.092177e-16,-2.9229455e-16,0.016226879,0.015955228,0.022196374
414,8.1738263e-06,0.0063543187,0.017124105,-0.00025687254,-4.0975699e-05,-1.1208858e-16,-2.98896e-16,0.017066673,0.016780065,0.023311306
415,8.4642127e-06,0.0065994895,0.017915632,-0.00027058711,-4.2521119e-05,-1.1361095e-16,-3.017766e-16,0.017854316,0.017555531,0.024350968
416,8.3001429e-06,0.0064871412,0.017746117,-0.00026815306,-4.1540979e-05,-1.0828608e-16,-2.8642106e-16,0.01768449,0.017391455,0.024082488
417,7.9821038e-06,0.0062501761,0.017235323,-0.00025894704,-3.9578219e-05,-1.0052916e-16,-2.6468753e-16,0.017174916,0.016894871,0.023351572
418,8.351631e-06,0.006548101,0.01820843,-0.00027033289,-4.0804588e-05,-1.0085539e-16,-2.6422294e-16,0.018144355,0.017855035,0.024629133
419,7.6927471e-06,0.0060360872,0.016931654,-0.00024685738,-3.6838968e-05,-8.8474033e-17,-2.3052217e-16,0.016872135,0.016610702,0.022863035
420,8.7817047e-06,0.0068919489,0.019508939,-0.00027752009,-4.1000114e-05,-9.5525398e-17,-2.4740379e-16,0.019440776,0.019149973,0.026296673
421,8.7067491e-06,0.0068307076,0.019519576,-0.00026908316,-3.9418601e-05,-8.8941336e-17,-2.2882855e-16,0.019452136,0.019173192,0.026262863
422,8.4731048e-06,0.006641309,0.019166442,-0.00025417381,-3.6992593e-05,-8.0678307e-17,-2.0604687e-16,0.0191013,0.018840688,0.025738711
423,8.4681373e-06,0.0066275474,0.019324074,-0.00024454994,-3.5445691e-05,-7.4564796e-17,-1.8887486e-16,0.019259816,0.019011882,0.025899064
424,8.769886e-06,0.0068495518,0.020185809,-0.00024158831,-3.4977602e-05,-7.0808303e-17,-1.777113e-16,0.020120515,0.019878426,0.026998248
425,8.5614706e-06,0.0066690791,0.019873467,-0.00022262143,-3.2319599e-05,-6.2801883e-17,-1.5597909e-16,0.019811321,0.019590952,0.02652337
426,8.3094367e-06,0.0064517956,0.019449282,-0.00020145041,-2.9472988e-05,-5.4816389e-17,-1.3453259e-16,0.019390882,0.019194054,0.025899039
427,8.4289032e-06,0.0065194295,0.019890488,-0.00018770455,-2.7860717e-05,-4.9440877e-17,-1.196854e-16,0.01983357,0.019652757,0.026424555
428,7.8398644e-06,0.0060368428,0.018649313,-0.00015741328,-2.39237e-05,-4.0364554e-17,-9.6164239e-17,0.018598887,0.018449651,0.0247151
429,6.2821398e-06,0.0048128216,0.015061948,-0.00011101134,-1.750572e-05,-2.7971981e-17,-6.5396029e-17,0.015023845,0.014920549,0.019909993
430,5.7283967e-06,0.0043635343,0.013840985,-8.618609e-05,-1.4387563e-05,-2.1677195e-17,-4.9548805e-17,0.013808608,0.013730262,0.018247299
431,9.5711241e-06,0.0072443155,0.023302367,-0.00011677851,-2.132198e-05,-3.014546e-17,-6.703614e-17,0.023252675,0.023149877,0.030635334
432,8.9433767e-06,0.0067216209,0.021937453,-8.1717893e-05,-1.7314356e-05,-2.2851956e-17,-4.9104933e-17,0.021895562,0.02182726,0.028757248
433,8.2967685e-06,0.0061875809,0.020501576,-4.8560628e-05,-1.3585269e-05,-1.6650229e-17,-3.4240576e-17,0.020467325,0.020431072,0.026793701
434,9.1387457e-06,0.006758198,0.02274605,-2.1452435e-05,-1.2181871e-05,-1.3803229e-17,-2.6775079e-17,0.022713847,0.022705249,0.029633289
435,1.0062964e-05,0.0073737166,0.025225247,1.3888819e-05,-1.0301312e-05,-1.0783168e-17,-1.9276838e-17,0.025196364,0.025222995,0.032755189
436,1.0310851e-05,0.0074807471,0.026028223,5.4963892e-05,-7.325188e-06,-7.1745654e-18,-1.1344463e-17,0.026005878,0.026071758,0.033682224
437,9.08376e-06,0.0065203187,0.02308915,8.6340068e-05,-3.5803461e-06,-3.5293472e-18,-4.5346199e-18,0.023076304,0.023169737,0.029772467
438,8.7737373e-06,0.0062257441,0.022452893,0.0001219866,-6.6423824e-07,-1.3590618e-18,-1.119194e-18,0.022447536,0.022573286,0.028844785
439,1.009581e-05,0.0070760169,0.026009296,0.00018705198,2.4636745e-06,2.1439252e-29,4.4822635e-30,0.02601176,0.026198812,0.033284924
440,9.9949234e-06,0.0069077618,0.025922598,0.00023434081,6.0962737e-06,3.0971137e-18,8.0930098e-18,0.025934705,0.026164054,0.03304117
441,1.0736738e-05,0.0072991256,0.028037852,0.00030830445,1.1437672e-05,1.0765676e-17,3.4133026e-17,0.028063016,0.028359988,0.035589322
442,1.092805e-05,0.0072901693,0.028736926,0.00037501811,1.7560329e-05,2.2569606e-17,7.674463e-17,0.028776568,0.029133444,0.036321498
443,1.0684894e-05,0.0069780901,0.028296688,0.00042991104,2.3845879e-05,3.7235893e-17,1.3097355e-16,0.028350645,0.028755922,0.035609646
444,1.1127533e-05,0.0070978199,0.029680114,0.00051691461,3.2679586e-05,5.8410909e-17,2.0924329e-16,0.029753531,0.03023724,0.037185672
445,1.0008292e-05,0.0062207427,0.026887661,0.00052999768,3.7223757e-05,7.3523956e-17,2.660568e-16,0.026970317,0.0274634,0.033536625
446,1.141451e-05,0.0068975582,0.030888278,0.00068174915,5.2237009e-05,1.1145815e-16,4.0545199e-16,0.031002663,0.031634056,0.038353316
447,1.1587827e-05,0.0067919446,0.031585749,0.00077349528,6.3795197e-05,1.4476593e-16,5.2773205e-16,0.031723325,0.032437187,0.039042523
448,1.1594589e-05,0.0065764832,0.031834595,0.00085815785,7.5407313e-05,1.799532e-16,6.5597197e-16,0.031994622,0.032784537,0.039172895
449,1.2054457e-05,0.0066010671,0.033338156,0.00098245327,9.1237049e-05,2.2706537e-16,8.2636343e-16,0.033528593,0.034431203,0.04083917
450,1.2536488e-05,0.0066120774,0.03492275,0.0011182501,0.00010904404,2.8120953e-16,1.0205296e-15,0.035146527,0.036172597,0.042590125
451,1.2034548e-05,0.0060986804,0.033766288,0.0011684982,0.00011901511,3.1644236e-16,1.1440819e-15,0.034006346,0.035077752,0.040998841
452,1.1141323e-05,0.0054114349,0.03148385,0.0011717905,0.00012411862,3.3888163e-16,1.2196794e-15,0.031729845,0.032804019,0.03806209
453,1.1980424e-05,0.0055630842,0.03409508,0.0013588959,0.0001491403,4.1677943e-16,1.4923201e-15,0.034385443,0.035631381,0.041043809
454,1.1924843e-05,0.0052799569,0.03417482,0.00145288,0.00016470716,4.6984578e-16,1.6727525e-15,0.034489734,0.035822619,0.040968819
455,1.2347695e-05,0.0051991025,0.0356315,0.0016100542,0.00018803761,5.4631682e-16,1.9330079e-15,0.035984462,0.037462915,0.042542005
456,1.2479928e-05,0.0049832117,0.036258579,0.001735765,0.00020836432,6.1540173e-16,2.16309e-15,0.036642437,0.038238316,0.043120287
457,1.2241113e-05,0.0046218708,0.035803155,0.0018104489,0.00022293832,6.6827705e-16,2.3325449e-15,0.0362061,0.037873206,0.042416447
458,1.2171506e-05,0.0043324765,0.035833838,0.0019087995,0.00024069755,7.3127391e-16,2.5336965e-15,0.036260499,0.038021347,0.042296854
459,1.2119122e-05,0.0040541463,0.035909684,0.002009981,0.00025915207,7.9704161e-16,2.7403723e-15,0.036360023,0.038218027,0.042236897
460,1.2570547e-05,0.0039391449,0.037482185,0.0021994496,0.00028956372,9.0061007e-16,3.0717065e-15,0.03797526,0.040013065,0.043937876
461,1.2711785e-05,0.0037187323,0.038136658,0.0023410521,0.00031433363,9.8776636e-16,3.3410051e-15,0.038660906,0.040835351,0.044561773
462,1.2779502e-05,0.0034777548,0.038569758,0.0024719123,0.00033814385,1.0727218e-15,3.5971578e-15,0.039121842,0.041424072,0.044931214
463,1.2412229e-05,0.0031305499,0.037679726,0.0025165819,0.00035039376,1.1213871e-15,3.7269157e-15,0.038239458,0.040590116,0.043769306
464,1.2278834e-05,0.0028591448,0.037485629,0.0026045953,0.00036880208,1.1899577e-15,3.9185097e-15,0.038061707,0.040502115,0.043428034
465,1.2558883e-05,0.0026890373,0.038550496,0.0027821654,0.00040032448,1.3014989e-15,4.2452488e-15,0.039161566,0.041776893,0.044551755
466,1.2020328e-05,0.0023568473,0.037092413,0.0027763037,0.00040567052,1.3282455e-15,4.290246e-15,0.037697126,0.040315944,0.042769944
467,1.2563609e-05,0.0022462565,0.03896624,0.0030205973,0.00044792647,1.4763402e-15,4.7207256e-15,0.039617817,0.042477367,0.044838717
468,1.2636739e-05,0.0020514093,0.039384658,0.0031578099,0.00047496676,1.5752099e-15,4.9848483e-15,0.040058359,0.043059087,0.045237455
469,1.2168272e-05,0.0017859998,0.038102092,0.0031559492,0.00048122636,1.6053047e-15,5.0261244e-15,0.038767113,0.041777857,0.043694274
470,1.2390209e-05,0.0016376016,0.038970282,0.0033307152,0.00051463395,1.7262011e-15,5.3456218e-15,0.039662557,0.042852992,0.044628772
471,1.3051363e-05,0.0015476449,0.041224011,0.0036316816,0.00056836591,1.9163326e-15,5.8677959e-15,0.041967516,0.045460952,0.047156452
472,1.256282e-05,0.0013325758,0.039840317,0.0036140384,0.00057267305,1.9403319e-15,5.8727365e-15,0.040568078,0.044059748,0.045533356
473,1.2720743e-05,0.0012047221,0.040493816,0.0037788191,0.0006060567,2.0629835e-15,6.1699291e-15,0.041241188,0.044908549,0.046250959
474,1.3156682e-05,0.0011122369,0.04203005,0.0040311965,0.00065418022,2.2366036e-15,6.6076802e-15,0.042811928,0.046742444,0.047987585
475,1.2724643e-05,0.00096235423,0.040784077,0.0040170131,0.00065939934,2.2638796e-15,6.6045038e-15,0.041546933,0.045482407,0.046559783
476,1.281736e-05,0.0008720593,0.041206604,0.004164578,0.00069132938,2.3829478e-15,6.8623797e-15,0.041979671,0.046079849,0.04704954
477,1.3248614e-05,0.00081902131,0.042712115,0.0044260841,0.00074284773,2.5702306e-15,7.3037676e-15,0.0435138,0.047893542,0.048789617
478,1.3009374e-05,0.00074194422,0.042047106,0.0044643734,0.00075737984,2.6299827e-15,7.3718755e-15,0.042834628,0.047275268,0.04806426
479,1.3240848e-05,0.00071141896,0.042892243,0.0046630262,0.00079948446,2.785772e-15,7.6992842e-15,0.043691727,0.048354754,0.049079413
480,1.3252265e-05,0.00067877541,0.043020142,0.0047876498,0.00083122067,3.1338458e-15,1.9903069e-13,0.043820825,0.048632879,0.049289232
481,1.3310506e-05,0.00064918957,0.043299549,0.0049334538,0.0008705863,3.9499925e-15,7.643423e-13,0.044111649,0.049092571,0.049686988
482,1.315528e-05,0.000610236,0.042882884,0.0050026468,0.00090005747,5.119161e-15,1.664454e-12,0.04370034,0.048771093,0.049298684
483,1.2908579e-05,0.00056877363,0.042164306,0.0050363708,0.00092616603,6.6036537e-15,2.8540097e-12,0.042987606,0.048110168,0.048573006
484,1.2865303e-05,0.00053770874,0.042107196,0.0051496128,0.00096986297,8.5180786e-15,4.373639e-12,0.04295519,0.048208609,0.048618949
485,1.0428146e-05,0.00041281954,0.034197931,0.0042818766,0.00082717517,8.7470503e-15,5.0260569e-12,0.03491249,0.039291915,0.039586118
486,1.1673134e-05,0.00043699933,0.038355073,0.004916177,0.00097522887,1.2137546e-14,7.5412097e-12,0.039190727,0.044229896,0.044519331
487,1.262747e-05,0.00044628693,0.041569989,0.0054537432,0.0011118034,1.5951538e-14,1.049423e-11,0.042518219,0.048118651,0.048391799
488,1.188652e-05,0.00039588374,0.03920411,0.0052636026,0.0011032729,1.7917312e-14,1.2314645e-11,0.040143378,0.045556718,0.045779119
489,1.3270453e-05,0.00041568632,0.043849068,0.0060237016,0.0012984848,2.3493809e-14,1.6718991e-11,0.044955187,0.051157771,0.051370389
490,1.2742753e-05,0.00037462637,0.042181252,0.0059275946,0.0013141525,2.6129783e-14,1.9134506e-11,0.043303552,0.049412933,0.049585669
491,1.2135832e-05,0.00033410093,0.040243017,0.0057836285,0.0013185949,2.847269e-14,2.1361775e-11,0.041373692,0.047338836,0.047475994
492,1.2964309e-05,0.00033340446,0.043064317,0.0063279742,0.0014832444,3.4426708e-14,2.6379216e-11,0.044342865,0.050872493,0.050992428
493,1.2639569e-05,0.00030284746,0.042056145,0.0063167355,0.0015216905,3.7626262e-14,2.9377235e-11,0.043375901,0.049895625,0.049989088
494,1.340015e-05,0.00029828557,0.044659812,0.0068543805,0.0016962948,4.4335409e-14,3.5211178e-11,0.046140999,0.053216132,0.053292819
495,1.2723315e-05,0.00026230696,0.042471521,0.006658909,0.0016920889,4.6426894e-14,3.745903e-11,0.043959724,0.05083236,0.05088615
496,1.2919964e-05,0.00024586456,0.043194513,0.0069158906,0.0018035294,5.163272e-14,4.2282307e-11,0.044792634,0.051928593,0.051966068
497,1.2547419e-05,0.00021959359,0.04201168,0.0068668756,0.0018367227,5.4569692e-14,4.5324273e-11,0.043651649,0.050734094,0.050755843
498,1.2525678e-05,0.00020079488,0.041999399,0.0070057173,0.0019208417,5.8939232e-14,4.9626524e-11,0.043727624,0.050949291,0.050958283
499,1.2460663e-05,0.00018216437,0.041839464,0.0071197176,0.0019998447,6.3099202e-14,5.3841357e-11,0.043652456,0.050986679,0.050984764
500,1.2058529e-05,0.00015998405,0.040543246,0.0070356668,0.0020233505,6.5388685e-14,5.653092e-11,0.042391264,0.049633174,0.049622451
501,1.2030267e-05,0.00014407257,0.040499884,0.007164571,0.0021082715,6.95351e-14,6.0902359e-11,0.042439517,0.049807497,0.049789494
502,1.2560808e-05,0.00013497367,0.042337448,0.0076321551,0.0022966478,7.7053201e-14,6.8369515e-11,0.044465347,0.052306376,0.05228147
503,1.1686978e-05,0.00011193198,0.039437666,0.0072419139,0.0022271818,7.5779982e-14,6.8123707e-11,0.041515297,0.048947327,0.048919793
504,1.2500619e-05,0.00010590995,0.042229387,0.007896005,0.0024803562,8.5348094e-14,7.7744755e-11,0.044558369,0.052652181,0.052619389
505,1.2979348e-05,9.6452168e-05,0.04389164,0.0083532075,0.0026786714,9.2969105e-14,8.5830129e-11,0.046422614,0.054974394,0.054938155
506,1.2394732e-05,8.0007332e-05,0.041954847,0.008123785,0.0026579448,9.2817658e-14,8.6870632e-11,0.044481252,0.05278717,0.052751599
507,1.2056903e-05,6.6850731e-05,0.040847581,0.0080439836,0.0026837932,9.4076563e-14,8.9291181e-11,0.043413037,0.051625943,0.051591415
508,1.2611622e-05,5.9289508e-05,0.042761758,0.008560725,0.0029110872,1.0220308e-13,9.8411299e-11,0.045559437,0.054287243,0.054252168
509,1.2262177e-05,4.8137657e-05,0.041607699,0.0084644438,0.0029322032,1.0288337e-13,1.005483e-10,0.044439957,0.053056554,0.053024314
510,1.2466988e-05,4.0133659e-05,0.042330726,0.0087471735,0.0030853637,1.0796793e-13,1.0715043e-10,0.045325128,0.054215576,0.054185465
511,1.2776581e-05,3.2997818e-05,0.043407261,0.0091070422,0.0032693308,1.1386779e-13,1.1482004e-10,0.04659438,0.055835586,0.055808163
512,1.1984508e-05,2.4174825e-05,0.040736719,0.0086739652,0.0031677425,1.0959123e-13,1.123536e-10,0.043837684,0.052624723,0.052602795
513,1.1713682e-05,1.7847817e-05,0.039832811,0.008604014,0.0031952111,1.0958389e-13,1.143035e-10,0.042972802,0.051673993,0.051656746
514,1.2034748e-05,1.3276199e-05,0.040938208,0.0089665938,0.0033846634,1.1484744e-13,1.2197638e-10,0.044276331,0.053328193,0.053315176
515,1.2128693e-05,9.176188e-06,0.041267844,0.0091612994,0.0035137064,1.177228e-13,1.2741847e-10,0.044744716,0.053976408,0.053968349
516,9.8707711e-06,4.7855736e-06,0.033590429,0.0075546389,0.0029429359,9.7158746e-14,1.0727192e-10,0.03651136,0.044109954,0.044107703
517,1.1275553e-05,3.2562159e-06,0.038373273,0.0087394523,0.0034566511,1.1221683e-13,1.2651819e-10,0.041813574,0.050587242,0.050589731
518,1.0916857e-05,1.8479453e-06,0.037151304,0.0085642446,0.00343809,1.095184e-13,1.2623503e-10,0.040581697,0.049162859,0.049170224
519,1.1907507e-05,1.5128506e-06,0.040517326,0.0094496534,0.0038491111,1.2003997e-13,1.4163738e-10,0.044366437,0.053816091,0.053829511
520,1.1984137e-05,1.4815994e-06,0.040769443,0.0096171834,0.0039744415,1.2095041e-13,1.6749223e-10,0.044751484,0.054350625,0.054369229
521,1.2243055e-05,1.4699632e-06,0.041638771,0.0099335642,0.0041656028,1.2319616e-13,2.3843119e-10,0.045818746,0.055717255,0.055740902
522,1.153102e-05,1.3418501e-06,0.039203823,0.009457685,0.0040248493,1.1523426e-13,3.2575226e-10,0.043247406,0.052658052,0.052684184
523,1.2391799e-05,1.3947519e-06,0.042113446,0.010272607,0.0044368301,1.2252476e-13,4.9768642e-10,0.046574955,0.056783623,0.056815333
524,1.2285226e-05,1.3346112e-06,0.041731972,0.010291667,0.0045115885,1.197485e-13,6.7659732e-10,0.04627157,0.056488168,0.056522708
525,1.1933792e-05,1.2485727e-06,0.040517039,0.010100992,0.0044944219,1.1426755e-13,8.6934794e-10,0.045041235,0.055059439,0.055095551
526,1.0430223e-05,1.0486131e-06,0.035391665,0.0089184353,0.0040278195,9.7764444e-14,9.7363321e-10,0.039447038,0.048285723,0.048319146
527,1.1930735e-05,1.1499023e-06,0.040457398,0.010303816,0.0047233311,1.0909281e-13,1.3891974e-09,0.045213244,0.055418718,0.055458673
528,1.2475946e-05,1.1499611e-06,0.042276908,0.010880934,0.0050626256,1.1090336e-13,1.7714313e-09,0.047373854,0.058145838,0.058189021
529,1.1982031e-05,1.0535439e-06,0.040572838,0.010551419,0.0049826888,1.0318964e-13,2.0352971e-09,0.045588157,0.056030275,0.056072734
530,1.2628336e-05,1.0563888e-06,0.042727053,0.011226385,0.0053803987,1.0499265e-13,2.5247998e-09,0.048140886,0.059248361,0.059293793
531,1.2390684e-05,9.833561e-07,0.041887181,0.011118035,0.005407512,9.9096379e-14,2.8754325e-09,0.047326022,0.058324852,0.058369773
532,1.1056055e-05,8.2998015e-07,0.037341584,0.010011456,0.0049411796,8.4744936e-14,2.9423645e-09,0.042308976,0.052212737,0.052252859
533,1.1834217e-05,8.3771409e-07,0.03993162,0.0108125,0.0054148773,8.6606891e-14,3.5739983e-09,0.045372292,0.056069025,0.056111746
534,1.2005393e-05,7.9867612e-07,0.040468511,0.011065668,0.0056225204,8.3554753e-14,4.0765377e-09,0.046114558,0.057063164,0.057106029
535,1.2509903e-05,7.7935659e-07,0.042124749,0.011630406,0.0059951232,8.2458104e-14,4.7370705e-09,0.048141332,0.059650999,0.059694936
536,1.156733e-05,6.7226456e-07,0.038907974,0.010845226,0.0056708508,7.189597e-14,4.8490339e-09,0.044595617,0.055331076,0.055370833
537,1.2138073e-05,6.5537421e-07,0.040780953,0.011474785,0.0060857623,7.0812089e-14,5.5961411e-09,0.046880954,0.058243218,0.058283841
538,1.1830916e-05,5.9081286e-07,0.039701654,0.011275276,0.006064725,6.4464825e-14,5.9635066e-09,0.045776838,0.05694565,0.056984021
539,1.141651e-05,5.2474172e-07,0.038263723,0.010966823,0.0059817678,5.7794642e-14,6.257867e-09,0.044252217,0.055119938,0.055155652
540,1.0969185e-05,4.6159144e-07,0.03671751,0.010619033,0.0058728459,5.1297383e-14,6.5064935e-09,0.042593571,0.053121332,0.053154278
541,1.1932503e-05,4.5703083e-07,0.039889385,0.011639378,0.0065261577,5.1228994e-14,7.6248603e-09,0.046415542,0.057960365,0.05799462
542,1.1729437e-05,4.0626489e-07,0.039157254,0.011526231,0.0065513063,4.5915573e-14,8.0409694e-09,0.04570521,0.057143518,0.05717556
543,1.2134102e-05,3.7733189e-07,0.040451516,0.012010305,0.0069191947,4.2984449e-14,8.8901512e-09,0.047363922,0.059288791,0.059320197
544,1.1851069e-05,3.2819898e-07,0.039451184,0.011813113,0.0068972292,3.7672768e-14,9.246737e-09,0.046338728,0.058074045,0.058102985
545,1.1736144e-05,2.8680251e-07,0.039010994,0.011779227,0.0069692123,3.3162621e-14,9.7196618e-09,0.045967828,0.057675806,0.057702733
546,1.188333e-05,2.5358096e-07,0.039440552,0.012007098,0.0071979597,2.9528306e-14,1.0414011e-08,0.046623448,0.058564411,0.058589929
547,1.1539764e-05,2.1243723e-07,0.03824104,0.011736251,0.0071277623,2.4905522e-14,1.0670242e-08,0.045352046,0.057029991,0.0570531
548,1.1895065e-05,1.8624932e-07,0.039356147,0.012174628,0.0074899741,2.1978403e-14,1.1573368e-08,0.046827045,0.058947702,0.058969843
549,1.1796373e-05,1.5447453e-07,0.038966627,0.012148359,0.0075699282,1.8343991e-14,1.2045986e-08,0.046516282,0.05861717,0.058637526
550,1.1780198e-05,1.2641802e-07,0.038849143,0.012204658,0.0077019123,1.5103787e-14,1.2594846e-08,0.046529935,0.058693153,0.058711963
551,1.2017266e-05,1.03067e-07,0.03956449,0.012522939,0.0080025406,1.238642e-14,1.3421224e-08,0.04754513,0.060031744,0.060049487
552,1.1672992e-05,7.751341e-08,0.03836543,0.012233025,0.0079150693,9.3684196e-15,1.3588245e-08,0.046259446,0.058462781,0.058478729
553,1.1897566e-05,5.8685109e-08,0.039035642,0.012536731,0.008212127,7.1317985e-15,1.4405444e-08,0.047227158,0.059739089,0.059754169
554,1.1960251e-05,4.1411663e-08,0.039172088,0.012669643,0.0084011415,5.0593862e-15,1.5032409e-08,0.047554032,0.060203936,0.060218072
555,1.1753724e-05,2.6322142e-08,0.038426726,0.012514706,0.0083994353,3.2324108e-15,1.5305653e-08,0.046809494,0.059309565,0.059322621
556,1.1463447e-05,1.4590737e-08,0.037409628,0.012266046,0.0083318879,1.8007042e-15,1.5437626e-08,0.045728131,0.057984166,0.05799627
557,1.1708822e-05,6.6911166e-09,0.038140012,0.012588378,0.0086531206,8.2976765e-16,1.6277868e-08,0.046783179,0.059365244,0.059377168
558,1.1077416e-05,1.5983939e-09,0.036015982,0.011964241,0.0083216237,1.9914534e-16,1.5870785e-08,0.044332488,0.056293997,0.056305072
559,1.1272762e-05,0,0.036581915,0.01222897,0.0086057657,-6.4246763e-22,1.6616756e-08,0.045187681,0.057416651,0.05742794
560,1.1926918e-05,0,0.038630682,0.012994242,0.0092511034,-1.312988e-21,1.843936e-08,0.047887417,0.060884139,0.060896221
561,1.1355476e-05,0,0.036708336,0.012424225,0.0089480593,-1.7141231e-21,1.9064169e-08,0.045666504,0.058095135,0.058106754
562,1.1785465e-05,0,0.038023192,0.012948816,0.0094336365,-2.1257047e-21,2.2040716e-08,0.047471638,0.060426838,0.060439001
563,1.1553815e-05,0,0.037201227,0.012746952,0.0093932596,-2.3003922e-21,2.4466419e-08,0.046612672,0.059367371,0.059379383
564,1.1626146e-05,0,0.037358145,0.012879311,0.0095991703,-2.4173094e-21,2.8122009e-08,0.046978763,0.059867096,0.059879258
565,1.0994676e-05,0,0.035256355,0.012229074,0.0092179618,-2.2821973e-21,3.0473053e-08,0.044497096,0.05673562,0.05674718
566,1.1719795e-05,0,0.03750321,0.013087719,0.0099763984,-2.3299615e-21,3.7194007e-08,0.047506065,0.060604596,0.060616967
567,1.1614322e-05,0,0.037087182,0.013021144,0.010036791,-2.1179225e-21,4.2073606e-08,0.047151896,0.060184266,0.060196564
568,1.1331759e-05,0,0.036107477,0.012753888,0.0099401054,-1.8011469e-21,4.6644434e-08,0.046076075,0.058841215,0.05885324
569,1.133899e-05,0,0.036052254,0.012811158,0.010094979,-1.466154e-21,5.2754434e-08,0.046176607,0.058999139,0.059011189
570,1.0967938e-05,0,0.034796048,0.012439033,0.0099091818,-1.0324173e-21,5.7351896e-08,0.044734132,0.057184115,0.057195779
571,1.1585044e-05,0,0.036672304,0.01318821,0.010620284,-6.2714698e-22,6.7700715e-08,0.047323295,0.060522859,0.060535179
572,1.1634624e-05,0,0.036746616,0.013293708,0.010820818,-1.1642154e-22,7.5562282e-08,0.047598138,0.060902893,0.06091526
573,1.1573964e-05,0,0.036472087,0.013272742,0.010919493,4.3480959e-22,8.3093448e-08,0.047421706,0.060704959,0.060717248
574,1.1313305e-05,0,0.035568919,0.013020631,0.010825941,9.9458377e-22,8.9329053e-08,0.046423646,0.059453977,0.05946597
575,1.1219673e-05,0,0.035192761,0.012958839,0.010888176,1.5747981e-21,9.6963793e-08,0.046108607,0.059076402,0.059088272
576,1.1503331e-05,0,0.035997984,0.013333136,0.011319839,2.2345433e-21,1.083202e-07,0.047345087,0.060686645,0.060698788
577,1.1149202e-05,0,0.034807225,0.012967459,0.011123593,2.7754428e-21,1.1390329e-07,0.045955996,0.058930818,0.058942556
578,1.1309948e-05,0,0.035224675,0.013199388,0.011439037,3.4356475e-21,1.2486034e-07,0.04668784,0.059893835,0.059905708
579,1.1500695e-05,0,0.035732308,0.013467255,0.011790262,4.1186906e-21,1.3668853e-07,0.047545537,0.061018597,0.061030634
580,1.1553066e-05,0,0.035807573,0.013573568,0.012003564,4.7525956e-21,1.4730681e-07,0.04783253,0.061410989,0.061423042
581,1.1732023e-05,0,0.036272818,0.01382902,0.012352153,5.4306601e-21,1.5994949e-07,0.048644907,0.062477931,0.06249013
582,1.1852961e-05,0,0.036555798,0.014016747,0.012644358,6.0696675e-21,1.72256e-07,0.049218434,0.063238256,0.06325054
583,1.1828754e-05,0,0.036389811,0.014032707,0.012783585,6.6044128e-21,1.8270761e-07,0.049189742,0.063224568,0.063236788
584,1.1735471e-05,0,0.036011668,0.013965787,0.012846999,7.0537901e-21,1.9212951e-07,0.048872996,0.062839975,0.06285206
585,1.1454386e-05,0,0.035059609,0.013673497,0.012700024,7.3272281e-21,1.9825046e-07,0.047771789,0.061445605,0.061457365
586,1.1709016e-05,0,0.035746947,0.014020117,0.013147071,7.8874886e-21,2.1372058e-07,0.04890461,0.062924247,0.062936236
